	HAVE_CRYPTO	HAVE_HASH	HAVE_REPLICATION	HAVE_VERIFY	HAVE_SEQUENCE	HAVE_STATISTICS	DIAGNOSTIC	PAGESIZE	PS1K	PS4K	PS8K	PS16K	PS32K	CACHESIZE	CS32MB	CS16MB	CS64MB	CS512MB	measured_value
1494	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0,954399128205128
1495	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0,933804333333333
1496	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8012243846154
1497	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8392793157895
1498	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	37,5900825945946
1499	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6323466756757
1500	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	37,8013905
1501	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,370549256410256
1502	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	37,661020425
1503	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	37,8367809230769
1504	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	37,7435350526316
1505	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0,925396864864865
1506	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0,925657842105263
1507	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0,930010631578948
1508	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0,918124589743589
1509	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8269895405405
1510	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	37,787693175
1511	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	37,833783974359
1512	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,385869
1513	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	37,8284772105263
1514	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0,954808
1515	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0,961892153846154
1516	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6229487
1517	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6009643421053
1518	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0,915824052631579
1519	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	37,6319720512821
1520	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0,923370615384615
1521	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	37,7172037631579
1522	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2,37849076923077
1523	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	3,2353827948718
1524	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2,37463564102564
1525	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	2,093913075
1526	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	2,08799551282051
1527	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2,13844142105263
1528	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	2,154798725
1529	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2,15056938461538
1530	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	2,159322675
1531	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2,36974964102564
1532	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2,40450028947368
1533	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	2,15915512820513
1534	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2,02823238461538
1535	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	2,15134682051282
1536	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	2,11896869230769
1537	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	2,17189192307692
1538	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	2,102216875
1539	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	2,164368475
1540	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2,38763376923077
1541	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2,39774456410257
1542	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	2,10203220512821
1543	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	2,11786561538462
1544	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2,40677146153846
1545	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	3,27677158974359
1546	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	2,101961325
1547	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2,40875305128205
1548	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	2,10513056410256
1549	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2,14464102564103
1550	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2,13316225641026
1551	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	2,14853592307692
1552	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	2,15637632432432
1553	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	2,1705987
1554	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	2,171853775
1555	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	2,160230025
1556	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	3,28810741025641
1557	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	2,06908446153846
1558	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	2,154671125
1559	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	39,0335925
1560	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	39,0285562631579
1561	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0416061052632
1562	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0173642777778
1563	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	38,9232288205128
1564	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	38,900727225
1565	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	38,9106389473684
1566	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	38,8986432368421
1567	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	38,9802026842105
1568	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,512819717948718
1569	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	38,9489549487179
1570	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	38,9338851842105
1571	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	38,8630728684211
1572	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0639094736842
1573	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	38,923184475
1574	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0127966923077
1575	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	38,8527473076923
1576	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	39,0190850263158
1577	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	38,981314972973
1578	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0084056666667
1579	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,582710384615385
1580	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	38,9583851282051
1581	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	38,9997640769231
1582	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0115956578947
1583	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	39,0008954615385
1584	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	39,0261232631579
1585	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	38,916010025
1586	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	38,8089106052632
1587	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	38,8874534473684
1588	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	38,8233213421053
1589	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	38,9307817368421
1590	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	3,20663956410256
1591	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	38,8723414210526
1592	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	38,9673058947368
1593	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	38,8024107631579
1594	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0,909632487179487
1595	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0,914618461538461
1596	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0,947348589743589
1597	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0,917460615384615
1598	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0,908881051282052
1599	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0,942519384615385
1600	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0,914455076923077
1601	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	3,31354830769231
1602	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0,917014
1603	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	37,7879048157895
1604	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	37,7322711842105
1605	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	37,7691992972973
1606	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	37,7287667179487
1607	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	37,6364296410256
1608	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	37,5655850810811
1609	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6421016666667
1610	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6685832162162
1611	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	2,36724031578947
1612	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,51740558974359
1613	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	2,093984475
1614	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2,13588328205128
1615	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	2,155303
1616	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	38,9399923421053
1617	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	38,9344612051282
1618	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	39,0283723157895
1619	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	38,8257833157895
1620	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	2,38066536842105
1621	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	2,11759241025641
1622	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	39,0131117894737
1623	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	3,20079502564103
1624	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	38,9276123947368
1625	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	2,14992505263158
1626	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	38,8694278947369
1627	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	2,161850025
1628	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	38,8426833947368
1629	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0,9320915
1630	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0,913856526315789
1631	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0,958806105263158
1632	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0,920564743589743
1633	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0,924647743589743
1634	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,580262717948718
1635	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0,948435128205128
1636	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0,912895184210526
1637	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0,920436512820513
1638	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	2,37381907692308
1639	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	2,10136282051282
1640	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	2,40637802631579
1641	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	2,09967566666667
1642	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2,15714941025641
1643	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	2,14533363157895
1644	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	2,17273874358974
1645	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	3,28455758974359
1646	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	2,15521369230769
1647	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	37,7456492894737
1648	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	37,8185330769231
1649	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	37,7009786666667
1650	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6257345675676
1651	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	38,9336897435897
1652	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	38,9563177027027
1653	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	38,9634079230769
1654	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	38,9307544736842
1655	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	37,8014421621622
1656	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,36762141025641
1657	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	37,7801289210526
1658	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	39,040938975
1659	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	38,9729560263158
1660	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	37,6133624102564
1661	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	38,926801925
1662	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6442672564103
1663	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	38,9000034615385
1664	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0,921285263157895
1665	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0,927325263157894
1666	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0,942818897435897
1667	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0,365953307692308
1668	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,391720307692308
1669	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0,916578897435897
1670	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0,919309717948718
1671	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0,953999236842105
1672	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0,929829894736842
1673	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0,920680289473684
1674	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	37,8200293333333
1675	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	37,7615725135135
1676	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	37,7709974473684
1677	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	37,8238261794872
1678	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	37,6491354210526
1679	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,367665666666667
1680	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	37,5860514615385
1681	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6032376666667
1682	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6509277
1683	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0,927965236842105
1684	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0,915928051282051
1685	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0,954181128205128
1686	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0,933137256410256
1687	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	37,8427355405405
1688	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	37,605915974359
1689	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	37,8363607435897
1690	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,397004487179487
1691	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	37,6677423947369
1692	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0,921069230769231
1693	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0,912108605263158
1694	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	37,7616795945946
1695	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	37,8025923157895
1696	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0,960718205128205
1697	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	37,6081014054054
1698	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0,923714205128205
1699	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	37,718553
1700	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	2,3983472972973
1701	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2,04071817948718
1702	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	2,10627985
1703	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2,14537752631579
1704	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	2,16554138461539
1705	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	2,39205382051282
1706	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	2,13606969230769
1707	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	2,09203492307692
1708	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	2,16931169230769
1709	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	2,39169173684211
1710	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	2,11625758974359
1711	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	2,39572678947368
1712	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2,04073630769231
1713	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	2,09752055
1714	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2,13429081578947
1715	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	2,14697056410256
1716	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	2,15925646153846
1717	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	2,16746930769231
1718	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	39,028268974359
1719	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	39,068634948718
1720	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	38,9026172564103
1721	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	38,880589368421
1722	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	38,983163972973
1723	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2,07257202564103
1724	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	38,7889927567568
1725	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	39,0090920789474
1726	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	38,8632138717949
1727	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	39,0255242820513
1728	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	39,0524476578947
1729	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	38,9432853333333
1730	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	39,0218040263158
1731	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	38,882304
1732	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	38,8631115128205
1733	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	38,842902368421
1734	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	2,071991825
1735	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	38,8241264615385
1736	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,502207128205128
1737	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	3,23904653846154
1738	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,362087641025641
1739	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0,384933846153846
1740	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2,02675256410256
1741	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,516436615384615
1742	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,360646282051282
1743	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	3,24919425641026
1744	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2,03501943589744
1745	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,528818615384615
1746	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	3,20123443589744
1747	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,527922025641026
1748	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	3,22218666666667
1749	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,367623282051282
1750	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0,353774025641026
1751	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0,356396564102564
1752	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2,02317365
1753	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2,04349315384615
1754	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,520114974358974
1755	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	3,25168134210526
1756	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,359598282051282
1757	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	2,02137784615385
1758	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,519968923076923
1759	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,369583358974359
1760	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	3,23241215384615
1761	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0,382539641025641
1762	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	2,01560021052632
1763	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,530156487179487
1764	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	3,23743702564102
1765	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,514706230769231
1766	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	3,20420012820513
1767	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,36333958974359
1768	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0,365999692307692
1769	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	2,03671478947368
1770	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	2,03959533333333
1771	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,568295717948718
1772	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2,02361848717949
1773	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	3,2862118974359
1774	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,383013692307692
1775	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	2,08752133333333
1776	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,56791641025641
1777	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,385425769230769
1778	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	3,28379992307692
1779	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	2,05886430769231
1780	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,567231435897436
1781	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	3,25561784615385
1782	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,573835435897436
1783	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	3,21929751282051
1784	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2,03956694871795
1785	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	3,27540307692308
1786	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,389826025641026
1787	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,400579615384615
1788	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	2,0636251025641
1789	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	2,08688053846154
